Order ID	Job ID	Job Name	Job Description	Imprints
58425	14691	dtw-nw	"FoL 3930
DTG-NW
Front only"	Direct To Garment Front
58426	14692	Sweatshirts (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58427	14693	Marine (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58427	14694	Navy (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58428	14695	t-shirts 1cf/1cb	""	Screen Print 1-C Front	Screen Print 1-C Back
58428	14696	Hats Mancinos white logo emb	""	Embroidery
58429	14697	2cf/1cb	""	Screen Print 2-C Front	Screen Print 1-C Back
58430	14698	Eddie (1cf)	""	Screen Print 1-C Front
58430	14699	Floyd (1cf)	""	Screen Print 1-C Front
58430	14700	Hortense (1cf)	""	Screen Print 1-C Front
58430	14701	Hortense (DTG)	""	Direct To Garment Front
58431	14702	t-shirts 2cf/2cb	""	Screen Print 2-C Front	Screen Print 2-C Back
58430	14703	Virginia (1cf)	""	Screen Print 1-C Front
58430	14704	Virginia (DTG)	""	Direct To Garment Front
58433	14705	t-shirts 1cf/1cb	""	Screen Print 1-C Front	Screen Print 1-C Back
58432	14706	T-shirts 1cf/1cb	samples: 5 shirts total	Screen Print 1-C Front	Screen Print 1-C Back
58434	14707	JH - GI Jane Tank - 1CF  1CB	White ink only on front and back of camo tank.	Screen Print 1-C Front	Screen Print 1-C Back
58435	14708	JH - Heavy Series  Women - 1CF  1CB	White ink on front and back of purple tank top.	Screen Print 1-C Front	Screen Print 1-C Back
58436	14709	JH - Hombre Logo - 1CF	Pantone print across chest to match blue of tank top.	Screen Print 1-C Front
58437	14710	JH - Women's Patriot Tank - 2CF	Red ink over white underbase on star printed tank.	Screen Print 2-C Front
58438	14711	V-necks 3cf	""	Screen Print 3-C Front
58439	14712	DTG front white ink	just image from previous order  no text	Direct To Garment Front
58440	14713	T-shirts - 2cF	Front  white and blaze red: Rainbow Auto Wash art	Screen Print 2-C Front
58441	14714	Polo 2 locations	""	2C-LC	3C-RS
58442	14715	JH - War Shorts | 1CF  1CF   1CB	White poly prints on front legs and back.	Screen Print 1-C Front	Screen Print 1-C Back
58443	14716	Provided Vests  1sB	"Back  black ink: 
CONSTRUCTION
M
SERVICES"	Screen Print 1-C Back Sleeve
58444	14717	JH - Men's Patriot Tee - 4CF  1CRS  1CB	Next Level 6010. Red  white  blue  and black print on front chest. White print on right sleeve.  White print on back left shoulder. Tagged and bagged.	Screen Print 4-C Front	Screen Print 1-C Back	Screen Print 1-C Right Sleeve
58452	14730	T-shirts - 1cF	"Front  white ink  left chest:
Cordwood Biotripies
August & November 2013

Back  white ink  full back:  
Two boats with text
. See ShirtBack.png"	Screen Print 1-C Front	Embroidery
58085	14731	T-shirt same print as job 1	""	1C-F
58453	14732	T-shirts  1cF	"Front  black ink:
Happy Birthday Mom!!
Kayaking towards 60
[Kayak art]"	Screen Print 1-C Front
58454	14733	Hat	"Front  1971: cross (same as previous order)

Back  1971: life (half the height as previous order)"	1C-F	1C-B
58455	14734	Polo Embroidery	"Front  left chest  under M in navy thread: Michigan 
Cycling"	Embroidery
58456	14736	Let Our Kids Meet - 1CF	Mint t-shirts with a black print on front.	Screen Print 1-C Front
58457	14737	T-shirts 1sF/1sB	"Front  Royal Ink  left chest: new you art
Back  Royal Ink  as large as possible: Dirty New You"	Screen Print 1-C Front Sleeve	Screen Print 1-C Back Sleeve
58421	14738	1cf Raglan Black ink + Transfers Arial	"exactly the same as job 2  plus transfers:  Green+White Augusta 420 raglan with Black ink front large chest Honors College logo + Transfers Font chest: 1"" Arial and Back: 2.5"" Arial"	Screen Print 1-C Front
58458	14739	DTG-W Front only	Front chest print on 64200L	Direct To Garment Front
58459	14740	Farmingdale 2014  Pt. 2 - FULL SIZE BACK  541  541	Same art as main order	Direct To Garment Back
58459	14741	Farmingdale 2014  Pt. 2 TANK TOP BACK  541  541	Same art as main order	Direct To Garment Back
58460	14742	DA Tees - 1CF(2SF) / 1CB(2SB) / 1CS(2SS)	""	Screen Print 1-C Front	Screen Print 1-C Back	Screen Print 1-C Sleeve	Screen Print 2-C Front Sleeve	Screen Print 2-C Back Sleeve
58461	14743	T-shirts - 1sF	Front  white ink: Weagle Power art	Screen Print 1-C Front Sleeve
58462	14744	Starkid Dark Ride Re-Order	""	1C-F
58463	14745	Black Shirts 1cf	""	Screen Print 1-C Front
58464	14746	KAF 45th Sustainment Brigade 9/11 - 4CF  5CB  2CRS	Gold wicking tees with screen print on front  back  and right sleeve.	Screen Print 4-C Front	Screen Print 5-C Back	Screen Print 2-C Right Sleeve
58333	14747	Youth T-Shirt (DTG)	""	Direct To Garment Front
58465	14748	Truven Health Re-Print (2cf  2cb)	""	Screen Print 2-C Front	Screen Print 2-C Back
58466	14749	CPL 33 Polo's (EMB)	""	Embroidery
58467	14750	T-shirts - 1sF/1sB	"Front  black ink: Walbridge logo
Back  black ink: Munger Graduate Residence 2014"	Screen Print 1-C Front Sleeve	Screen Print 1-C Back Sleeve
58468	14751	T-shirts - 1sF (Tape off Jr.)	Front  white ink: Mr. Marcus	Screen Print 1-C Front Sleeve
58469	14752	Cheers for Beers (1cf)	""	Screen Print 1-C Front
58468	14753	T-shirts 1cF - (Print Jr.)	"Front  white ink: 
Mr. Marcus
Jr."	Screen Print 1-C Front
58470	14754	Polo DTG front and Back	""	Direct To Garment Front
58471	14755	T-shirts 1cf	""	Screen Print 1-C Front
58472	14757	Tanks  2sF	""	Screen Print 2-C Front Sleeve
58473	14758	Disney Shirts (DTG)	""	Direct To Garment Front
58475	14760	BYD Tees (2cf)	""	Screen Print 2-C Front
58476	14761	JDP Concepts Hoodies (2cf  2cb  1cs)	""	Screen Print 2-C Front	Screen Print 2-C Back	Screen Print 1-C Sleeve
58477	14762	Miss St. Claire Shores (1cf)	""	Screen Print 1-C Front
58478	14763	Superhero Tees (DTG-381W Fr/ 3cb)	""	Screen Print 3-C Back	Direct To Garment Front (White Base)
58479	14765	Transfer front and back (1cb)	""	Screen Print 1-C Back
58480	14766	As We Once Rode Tee (DTG-381)	""	Direct To Garment Front (White Base)
58481	14767	Rebuilding Function  Recreating Life (1cf)	""	Screen Print 1-C Front
58482	14768	Feathers Found (EMB)	""	Embroidery
58483	14769	NSR Groundbreaking 2014 - Large Print	Light blue shirts with three color print on front  sized for adults	Screen Print 3-C Front
58483	14770	NSR Groundbreaking 2014 - Youth Print	Light blue shirts with three color print on front  sized for kids	Screen Print 3-C Front
58485	14772	UMDP Stacked Design Tees DTG Front	http://umdp.annarbortees.com/products/d-and-p-stacked-design-tees	Direct To Garment Front
58485	14773	UMDP Prop Shop Emb left chest	"http://umdp.annarbortees.com/products/scenic-designer-quarter-zip
same design; different text
line 1: PROP
line 2: SHOP"	Embroidery
58484	14774	Additional Hats (EMB)	""	Embroidery
58486	14775	Don't Run Away (DTG-NW F/B)	""	Direct To Garment Front
58486	14776	Hamburger Design (DGT-NW F only)	""	Direct To Garment Front
58486	14777	LSD Design (DTG-W F only)	""	Direct To Garment Front
58486	14778	You are what you eat (DTG-NW F only)	""	Direct To Garment Front
58487	14779	Wolverine Athletics LLC	""	DTG-NW-F	 DTG-NW-B
58488	14781	Premier Athletics Sponsor Tees (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58489	14782	KAF - COMKAF FLS - 3CF  2CB  4CS	Black wicking tees with screen print on front  back  and right sleeve.	Screen Print 3-C Front	Screen Print 2-C Back	Screen Print 4-C Sleeve
58490	14783	HVPace (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58491	14784	TTJ initials Emb Back Collar Navy Thread Block Font	""	Embroidery
58491	14785	TFS initials Emb Back Collar Navy Thread Block Font	""	Embroidery
58494	14788	1cF/0cB	""	Screen Print 1-C Front
58495	14789	Embroidered Towels	"Blue Thread.
""2014""
""Sink some Holes""
""Check your Moles"""	Embroidery
58496	14790	James - DTG-NW F/B	""	Direct To Garment Front
58496	14791	Alonso - DTG-NW F/B	""	Direct To Garment Front
58496	14792	Bale - DTG-NW F/B	""	Direct To Garment Front
58497	14793	Adult shirts DTG front	""	Direct To Garment Front
58497	14794	Youth/Toddler Shirts DTG Front	""	Direct To Garment Front
58498	14795	Man Chest Hair - 3CF	Red tees with white ink on front full chest	Screen Print 3-C Front
58498	14796	Hala Madrid - 4CF	White tees with 4 color print on front	Screen Print 4-C Front
58500	14798	Customer Provided T-shirt 1cf	""	Screen Print 1-C Front
58512	14820	DTG Front and Back	""	Direct To Garment Front
58502	14800	DTG Front	rotate image 90 degrees clockwise from normal horizontal plane for print placement	Direct To Garment Front
58501	14819	Cabrewing - DTG-NW	""	Direct To Garment Front
58513	14821	Conquer the Web (2cf  1cb)	""	Screen Print 2-C Front	Screen Print 1-C Back
58513	14822	Artonic Tees (2cf)	""	Screen Print 2-C Front
58520	14831	CGI Embroidery	""	Embroidery
58513	14832	Symbol  (2cf  2cb)	""	Screen Print 2-C Front	Screen Print 2-C Back
58521	14833	DTG Front and Back	no sleeve print	Direct To Garment Front
58522	14834	1cF/0cB	One Color Screen Print on the front. Orange Ink on Blue shirt.	Screen Print 1-C Front
58523	14835	Agency EA - Icebox Derby - 1CF  1CB	White print on front and back of various colored t-shirts.	Screen Print 1-C Front	Screen Print 1-C Back
58512	14836	DTG front and Back  Wife's shirt	""	Direct To Garment Front
58512	14837	DTG front and back  Husband's shirt	""	Direct To Garment Front
58524	14838	MF Tees (1cf 1cb) + Unique Name (1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58476	14839	YOUTH JDP Concepts Hoodies (2cf  2cb  1cs)	""	Screen Print 2-C Front	Screen Print 2-C Back	Screen Print 1-C Sleeve
58525	14840	Krush Industries (2cf/2cb)	""	Screen Print 2-C Front	Screen Print 2-C Back
58492	14841	transfers	""	TR
58526	14842	T-shirts  1sF/1sB Navy Ink	""	Screen Print 1-C Front Sleeve	Screen Print 1-C Back Sleeve
58527	14843	T-shirts 1cf/1cb	""	Screen Print 1-C Front	Screen Print 1-C Back
58528	14844	Black T-shirts 2cf	""	Screen Print 2-C Front
58529	14845	PRS 30 Years (EMB)	""	Embroidery
58486	14846	Partyland (DTG-381)	""	Direct To Garment Front (White Base)
58530	14847	Geologic Computer Systems (EMB)	""	Embroidery
58531	14848	Children's Creative Center (1cf)	""	Screen Print 1-C Front
58532	14849	Dia Los Muertos - Royal - 2CF	Vintage royal and premium heather tees with dia los muertos print on front	Screen Print 2-C Front
58532	14850	Dia Los Muertos - Grey - 1CF	Grey tees with red ink across the full chest	Screen Print 1-C Front
58533	14851	Development League Tees (1cf  1cb) YOUTH	""	Screen Print 1-C Front	Screen Print 1-C Back
58533	14852	Adult Tees (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58522	14853	1cF/0cB Youth	One Color Screen Print on the front. Blue ink on Orange shirt Youth shirts	Screen Print 1-C Front
58524	14854	MF Tees (1cf 1cb) - NO unique names	""	Screen Print 1-C Front	Screen Print 1-C Back
58535	14855	1cF/0cB	Purple shirts with white ink on front only.	Screen Print 1-C Front
58539	14861	baby deer have no pheromones  (DTG)	""	Direct To Garment Front
58536	14856	JV Volleyball (1cf  Numbers back)	""	Screen Print 1-C Front
58536	14857	Varsity (1cf  #'s)	""	Screen Print 1-C Front
58537	14859	Dirty New You (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58538	14860	Global Education Excellence Bags(EMB)	""	Embroidery
58540	14862	Twin County Pools	Ash grey shirts with royal print on front and back.	1C-RC	1C-B
58541	14863	T-shirts 1cf	""	Screen Print 1-C Front
58534	14864	Adult t-shirts 5cf/1cb	""	Screen Print 5-C Front	Screen Print 1-C Back
58534	14865	Youth t-shirts 5cf/1cb	""	Screen Print 5-C Front	Screen Print 1-C Back
58542	14866	Adult Shirts 1cf/1cb	""	Screen Print 1-C Front	Screen Print 1-C Back
58542	14867	1cf/1cb Papa Peath on back of shirt	""	Screen Print 1-C Front	Screen Print 1-C Back
58543	14868	Campus Laundry on Wheels (DTG)	""	Direct To Garment Front
58544	14869	Customer Provided 1cf	""	Screen Print 1-C Front
58545	14870	Blue Shirts - 4CF	Four color print across chest of blue shirts + white underbase	Screen Print 4-C Front
58545	14871	Black Shirts - 1CF	White print across chest	Screen Print 1-C Front
58547	14873	Hunter  Smith  & Davis T-shirts - 3CF	Black t-shirts with three color print on front.	Screen Print 3-C Front
58548	14874	"Rehmann Softball (1cf  1cb +Transfers) (8"" White Champ)"	""	Screen Print 1-C Front	Screen Print 1-C Back
58549	14875	2cf	""	Screen Print 2-C Front
58550	14876	Holly Girls Quilt Retreat (3CF)	""	Screen Print 3-C Front
58551	14877	Christian Challenge (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58552	14878	DTG Back Print Only	""	Direct To Garment Front
58553	14879	Hood Rat Sweatshirts (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58554	14880	Wylie Holdings (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58568	14899	Men's Trainer 1cf/1cb	""	Screen Print 1-C Front	Screen Print 1-C Back
58555	14881	Purple Tank Tops - 1CF	NL6533 Purple tanks with white print on front and JH Logo inside.	Screen Print 1-C Front
58555	14882	Barbell Tank Top - 2CF  1CB	Heather tank top with white + black ink on front  black ink on back	Screen Print 2-C Front	Screen Print 1-C Back
58555	14883	Support Your Local Weightlifter - 1CF  1CB	White tee with black writing on front and JH Logo inside.	Screen Print 1-C Front	Screen Print 1-C Back
58555	14884	Jerk Block - 2CF	Heather shirts with white + black ink on front full chest and JH Logo inside.	Screen Print 2-C Front
58561	14890	T-shirts 2cf/2cb	""	Screen Print 2-C Front	Screen Print 2-C Back
58556	14885	Game Start School (DTG-381W)	""	Direct To Garment Front (White Base)
58557	14886	DTG front	""	Direct To Garment Front
58558	14887	2cF/0cB	""	Screen Print 2-C Front
58559	14888	KAF 831st - 2CF  4CB	Navy G5000 shirts with 2 color front and 4 color back	Screen Print 2-C Front	Screen Print 4-C Back
58560	14889	EMB Front left chest Block M plus text white thread	""	Embroidery
58561	14891	"Sweatshirts 2cf/2cb name transfer on back 2.5x14"" White Block; name transfer on sleeve 2x14"" white block font"	""	Screen Print 2-C Front	Screen Print 2-C Back
58562	14892	Drake Tee (DTG)	""	Direct To Garment Front
58564	14893	The Ruiners (1cf)	""	Screen Print 1-C Front
58543	14894	DTG-NW	""	Direct To Garment Front
58565	14896	DTG Front Long Sleeve	""	Direct To Garment Front
58566	14897	Bach Festival 2014 (DTG-381)	""	Direct To Garment Front (White Base)
58567	14898	Embroidered Polos	Century Gothic Font Left Chest emb on Royal Polos	Embroidery
58569	14900	Global Tech Tees (2cf)	""	Screen Print 2-C Front
58571	14902	U of M Engineering (1cf  2cb)	""	Screen Print 1-C Front	Screen Print 2-C Back
58563	14910	Adult Shirts DTG Front and Back	""	Direct To Garment Front
58563	14911	Youth Shirt DTG front and Back	""	Direct To Garment Front
58563	14913	Husband's Shirt DTG front and back	""	Direct To Garment Front
58563	14914	Wife's Shirt DTG front and back	""	Direct To Garment Front
58579	14917	EMU Bags (1cf)	""	Screen Print 1-C Front
58580	14919	2cF/1cB	""	Screen Print 2-C Front	Screen Print 1-C Back
58555	14926	Catalyst Weightlifting - 1CF	Vintage black shirts with white print on front across chest.	Screen Print 1-C Front
58581	14920	Get Strong (Tire Design) (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58581	14921	Get Strong (FRONT PRINT ONLY)	""	1C-F
58582	14922	DTG	""	Direct To Garment Front
58581	14923	Same Print as job 1 (White Ink)	""	1C-F	1C-B
58583	14924	JH - Joust - 3CF  3CB	Vintage black shirts with pantone green and royal on front and back.	Screen Print 3-C Front	Screen Print 3-C Back
58583	14925	Royal Tees - 2CF  2CB	Vintage royal shirts with white + pantone green on front and back	Screen Print 2-C Front	Screen Print 2-C Back
58584	14927	TOPSA (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58466	14928	FCI Milan Shirts (2cf)	""	Screen Print 2-C Front
58585	14929	JH - Dia Los Muertos Ladies Tank - 2CF	Maritime blue tanks with neon green print on front	Screen Print 2-C Front
58586	14930	JH - Neon Ambigram Shorts - 1C	Provided neon shorts with black Ambigram on side of right thigh.	Screen Print 1-C Front
58587	14931	"Aush Fest (1cf  Transfer back) 2.5"" x 14 Full block  Gold"	""	Screen Print 1-C Front
58587	14932	"Youth (1cf  transfer back) 9"" transfer"	""	Screen Print 1-C Front
58588	14933	5cF/0cB	""	Screen Print 5-C Front
58589	14934	MCO reprint (DTG-381)	""	Direct To Garment Front (White Base)
58590	14935	U of M Lab Coats (RUSH) EMB	""	Embroidery
58591	14936	Daughter DTG front	""	Direct To Garment Front
58591	14938	Me Shirt DTG front	""	Direct To Garment Front
58591	14940	Aunt DTG front; Spiderman symbol/image on back	""	Direct To Garment Front
58591	14941	Sister DTG front	""	Direct To Garment Front
58591	14942	Sister-in-Law DTG front	""	Direct To Garment Front
58568	14944	Men's Staff 1cf/1cb	""	Screen Print 1-C Front	Screen Print 1-C Back
58568	14945	Women's Trainer 1cf/1cb	""	Screen Print 1-C Front	Screen Print 1-C Back
58568	14946	Women's Staff 1cf/1cb	""	Screen Print 1-C Front	Screen Print 1-C Back
58632	15061	1cF/0cB	1cf Next level red tanks	Screen Print 1-C Front
58633	15062	1cf	""	Screen Print 1-C Front
58548	15063	Fan Tees (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58634	15064	DTG Front	""	Direct To Garment Front
58635	15065	1cF/0cB	Comp.Name on front chest white ink	Screen Print 1-C Front
58610	15038	Outlaw Tees (1cf  1cb  2cs) 2.5 x 14 full block white	""	Screen Print 1-C Front	Screen Print 1-C Back	Screen Print 2-C Sleeve
58611	15039	W Lighting Company (EMB)	""	Embroidery
58612	15040	T-shirts 2cf	""	Screen Print 2-C Front
58631	15059	KAF - 831st Kandahar Detachment - 3CF  3CB	Navy cotton tees with 3 color front and 3 color back prints.	Screen Print 3-C Front	Screen Print 3-C Back
58591	15060	Wife DTG Front	""	Direct To Garment Front
58636	15066	"Adult Name Transfers on back  2.5x14"" Black Full Block"	""	1C-F	TR-B
58637	15068	Garment Bags (EMB)	""	Embroidery
58638	15069	Moon Design (2cf  1cb)	""	Screen Print 2-C Front	Screen Print 1-C Back
58639	15070	Samuel B Roberts Tees (3cf 2cs  1cb)	""	Screen Print 3-C Front	Screen Print 1-C Back	Screen Print 2-C Sleeve
58640	15071	(DTGW) Front Adult Shirt	""	Direct To Garment Front (White Base)
58641	15072	"McGlynn's Lawn Care POLY 
(2cf)"	""	Screen Print 2-C Front
58659	15108	DTGW Front Starkid Batman logo	""	Direct To Garment Front (White Base)
58641	15073	Cotton (2cf)	""	Screen Print 2-C Front
58641	15074	Hats (EMB)	""	Embroidery
58642	15075	2cF/1cB	""	Screen Print 2-C Front	Screen Print 1-C Back
58643	15076	Genuine Gingers (DTG-381W)	""	Direct To Garment Front (White Base)
58418	15077	The Courtyards Navy (2cf  2cb)	""	Screen Print 2-C Front	Screen Print 2-C Back
58644	15078	T-shirts 2cf	""	Screen Print 2-C Front
58645	15079	Relive Design (dtg-381)	""	Direct To Garment Front (White Base)
58646	15080	Front Print Only - 1CF	White ink on front	Screen Print 1-C Front
58646	15082	Front & Back - 1CF  1CB	White ink on front and back	Screen Print 1-C Front	Screen Print 1-C Back
58662	15114	Deepening our Roots (2cf)	""	Screen Print 2-C Front
58650	15085	YpsiFEST (2cf  2cb)	""	Screen Print 2-C Front	Screen Print 2-C Back
58650	15086	O-Team 1 (2cf  2cb)	""	Screen Print 2-C Front	Screen Print 2-C Back
58650	15087	Marching Band Tees (1cf  2cb  1cs)	""	Screen Print 1-C Front	Screen Print 2-C Back	Screen Print 1-C Sleeve
58650	15088	O-Team 2 (1cf  2cb)	""	Screen Print 1-C Front	Screen Print 2-C Back
58650	15090	Creed T-Shirts (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58650	15091	CL Shirts 1 (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58650	15092	CL Shirts 2 (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58650	15093	NSOA Tees (2cf  1cb)	""	Screen Print 2-C Front	Screen Print 1-C Back
58588	15094	0cf/5c-BACK	""	Screen Print 5-C Front
58650	15095	E-Team (1cf)	""	Screen Print 1-C Front
58652	15097	Seedpaths Computer Bags (emb)	""	Embroidery
58591	15098	Niece DTG Front	""	Direct To Garment Front
58653	15099	Hats EMB Orange Thread	""	Embroidery
58654	15100	Hats EMB	""	Embroidery
58655	15101	1cF/1cB	""	Screen Print 1-C Front	Screen Print 1-C Back
58655	15102	3cf/0cb	""	Screen Print 3-C Front
58656	15103	Hers DTG Front Silver Ink	""	Direct To Garment Front
58656	15104	HisDTG Front Silver Ink	""	Direct To Garment Front
58656	15105	Keep on Truckin' DTG Front Silver Ink	""	Direct To Garment Front
58657	15106	DTGW Shirts Front and Back	""	Direct To Garment Front (White Base)
58749	15235	EMB	""	Embroidery
58660	15110	2cF/0cB	""	Screen Print 2-C Front
58661	15111	DTG Front Ladies Shirts TYT Image Smaller Size	""	Direct To Garment Front
58661	15112	Shirts 1cf White Ink Detroit Skyline - Smaller Screen	""	Screen Print 1-C Front
58661	15113	DTG Front Men's Shirts TYT Image Larger Size	""	Direct To Garment Front
58663	15115	DTG 541 Front only	g2000 front	Direct To Garment Front
58664	15116	Vacation Bible School Extra (DTG-381W)	""	Direct To Garment Front (White Base)
58665	15117	The Fire Escape (EMB)	""	Embroidery
58666	15118	Beastie Boys Tee (DTG-381W)	""	Direct To Garment Front (White Base)
58667	15119	Essante Organics (DTG-381W)	""	Direct To Garment Front (White Base)
58661	15120	Shirts 1cf White Ink Detroit Skyline - Larger Screen	""	Screen Print 1-C Front
58668	15121	GDI Infotech (EMB)	""	Embroidery
58669	15122	Patriot Jacket EMB	""	Embroidery
58526	15123	T-shirts  1sF/1sB Orange Ink	""	Screen Print 1-C Front Sleeve	Screen Print 1-C Back Sleeve
58670	15124	Maroon Youth Shirts 1cf/1cb Kindergarten	""	Screen Print 1-C Front	Screen Print 1-C Back
58671	15126	Polos and Hoodies EmbLC	""	Embroidery
58679	15141	Provided T-shirts  1sF  LC	"Front  LC  1sF  Starship font: 
drawing of stick figure golfing
Artie's Party
Volunteer"	Screen Print 1-C Front Sleeve
58681	15142	Adult Shirts DTGW Front	""	Direct To Garment Front (White Base)
58685	15151	T-shirts 1sF/NameNumberB	"Front  white ink: Northwood art
Back  8"" Unique name and number transfers  Champ  white"	Screen Print 1-C Front Sleeve
58686	15152	T-shirts DTGW Center Front	""	Direct To Garment Front (White Base)
58682	15153	T-shirt 1cf	""	Screen Print 1-C Front
58687	15154	Crewnecks 1cf	""	Screen Print 1-C Front
58690	15160	Team Paetkau 2014 (Dtg-381NW)	""	Direct To Garment Front
58688	15156	T-shirts  dtgF	Front  dtg: Team Paetkau 2014  Es bueno ser Rey!	Direct To Garment Front
58689	15159	T-shirts 2cf	""	Screen Print 2-C Front
58688	15158	T-shirts  dtgF	Front  dtg: Team Paetkau 2014  Es bueno ser Rey!	Direct To Garment Front
58690	15161	Black Tees (dtg-381W)	""	Direct To Garment Front (White Base)
58691	15162	"Names + Numbers - 1CF  1CB  White Full Block Font 2.5"" Names + 8"" Numbers"	Navy American Apparel tees with white print on front and back. Unique Names and Numbers.	Screen Print 1-C Front	Screen Print 1-C Back
58691	15163	"Names Only - 1CF  1CB  White Full Block Names 2.5"""	Navy American Apparel tees with white print on front and back. Unique Names only  no numbers.	Screen Print 1-C Front	Screen Print 1-C Back
58692	15164	Savage Nation (DTG-381)	""	Direct To Garment Front (White Base)
58693	15165	EMU Alum Move-In (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58694	15166	Adult Shirt DTG Front and Back	""	Direct To Garment Front
58714	15191	North Quad 2014 (1cf)	""	Screen Print 1-C Front
58695	15167	T-shirts	"Front  under base  signal green: YPSI BAR-STAR 
Back under base  signal green: Here's your timely warning
Bar Crawl 2014"	2C-F	2C-B
58696	15168	T-shirts  dtgF	Front  dtg: Be Free art	Direct To Garment Front
58697	15169	Qajaq Training Camp 2014 (2cf)	""	Screen Print 2-C Front
58697	15170	bandanas (2cf)	""	Screen Print 2-C Front
58686	15181	Polos DTGW Front Left Chest	""	Direct To Garment Front (White Base)
58709	15186	KAF COP Keating Memorial Run	Graphite 4420 tees with screen print on front  back  and sleeve.	3C-LC	5C-B	1C-RS
58710	15187	Jace the Sculptor (EMB)	""	Embroidery
58711	15188	Pizza For Dessert (DTG-381W)	""	Direct To Garment Front (White Base)
58712	15190	PRS 30 Years (EMB)	""	Embroidery
58715	15192	Lighthouse Cleaning (3cf)	""	Screen Print 3-C Front
58724	15208	Scrubbles Cleaning (2cf)	""	Screen Print 2-C Front
58715	15194	Lighthouse Jacket (DTG-381W)	""	Direct To Garment Front (White Base)
58716	15195	Board Shorts - Black Print - 1CF  1CB	Red  Green  and Blue board shorts w/ black print on front and back	Screen Print 1-C Front	Screen Print 1-C Back
58717	15196	J. Baldwins (EMB)	""	Embroidery
58717	15197	Tees (3cf)	""	Screen Print 3-C Front
58716	15198	Board Shorts - White Print - 1CF  1CB	Black shorts with white print on front and back	Screen Print 1-C Front	Screen Print 1-C Back
58716	15199	Ladies' Crossfit Shorts - Black Print - 1CF  1CB	Provided shorts (pink and blue). Black ink on front and back	Screen Print 1-C Front	Screen Print 1-C Back
58716	15200	Ladies' Crossfit Shorts - White Print - 1CF  1CB	Provided shorts (black). White ink on front and back	Screen Print 1-C Front	Screen Print 1-C Back
58719	15201	JH - Beanies - EMB	white thread on front of purple / charcoal beanie	Embroidery
58718	15202	Champions T-shirts 1cF/1cLS	""	Screen Print 1-C Front	Screen Print 1-C Left Sleeve
58720	15203	Husband (DTG-381)	""	Direct To Garment Front (White Base)
58720	15204	Wife (DTG-381W)	""	Direct To Garment Front (White Base)
58721	15205	2cF/2cB	2cf 2cb g5000 sport Gray	Screen Print 2-C Front	Screen Print 2-C Back
58722	15206	T-shirts 3cf/1cb	""	Screen Print 3-C Front	Screen Print 1-C Back
58723	15207	Can I pray for you? (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
58725	15209	Adult T-shirts 1cf/1cb	""	Screen Print 1-C Front	Screen Print 1-C Back
58726	15210	DTG 782 Front Only	""	Direct To Garment Front (White Base)
59128	15839	Math Olympiad Tees (1cf)	""	Screen Print 1-C Front
58728	15212	JDP hoodies (2cf  2cb  1cs)	""	Screen Print 2-C Front	Screen Print 2-C Back	Screen Print 1-C Sleeve
58730	15213	Polos  RC	"Front  black  yellow  and white thread: 
U.S. Army logo"	Embroidery
58731	15214	Embroidered Polos	LC embroidery	Embroidery
58732	15215	Victor's Roofing (1cf  1cb  1cls  1crs) SHIRTS MUST BE ROLLED/ RUBBERBANDED	Need to roll the shirts and separate by size.	Screen Print 1-C Front	Screen Print 1-C Back	Screen Print 1-C Right Sleeve	Screen Print 1-C Left Sleeve
58732	15216	Victors Roofing (1cf)	""	Screen Print 1-C Front
58733	15217	Shirts 1cf	""	Screen Print 1-C Front
58734	15218	1cF/1cB	"Promise yourself graphic on front
Optimist creed on back
black in both sides"	Screen Print 1-C Front	Screen Print 1-C Back
58735	15219	Oak Park Trojans (1cf  2cb)	""	Screen Print 1-C Front	Screen Print 2-C Back
58736	15220	Adult Shirts DTG Front	""	Direct To Garment Front
58737	15221	1cF/1cB+ Unique Names: Impress white straight 2.5x14	""	Screen Print 1-C Front	Screen Print 1-C Back
58738	15222	Motor City Tees (1cf)	""	Screen Print 1-C Front
58739	15223	Motor City Tees (1cf)	""	Screen Print 1-C Front
